23	23_1	23_10ecbplus.xml	13	236	-	True	-
23	23_1	23_10ecbplus.xml	13	237	year	True	-
23	23_1	23_10ecbplus.xml	13	238	-	True	-
23	23_1	23_10ecbplus.xml	13	239	old	True	-
23	23_1	23_10ecbplus.xml	13	240	Duncan	True	(6
23	23_1	23_10ecbplus.xml	13	241	Rait	True	6)
23	23_1	23_10ecbplus.xml	13	242	,	True	-
23	23_1	23_10ecbplus.xml	13	243	died	True	-
23	23_1	23_10ecbplus.xml	13	244	after	True	-
23	23_1	23_10ecbplus.xml	13	245	slipping	True	-
23	23_1	23_10ecbplus.xml	13	246	and	True	-
23	23_1	23_10ecbplus.xml	13	247	falling	True	-
23	23_1	23_10ecbplus.xml	13	248	about	True	-
23	23_1	23_10ecbplus.xml	13	249	200	True	-
23	23_1	23_10ecbplus.xml	13	250	feet	True	-
23	23_1	23_10ecbplus.xml	13	251	from	True	(0
23	23_1	23_10ecbplus.xml	13	252	a	True	-
23	23_1	23_10ecbplus.xml	13	253	ridge	True	-
23	23_1	23_10ecbplus.xml	13	254	in	True	-
23	23_1	23_10ecbplus.xml	13	255	the	True	-
23	23_1	23_10ecbplus.xml	13	256	same	True	-
23	23_1	23_10ecbplus.xml	13	257	national	True	-
23	23_1	23_10ecbplus.xml	13	258	park	True	0)
23	23_1	23_10ecbplus.xml	13	259	.	True	-
23	23_0	23_4ecb.xml	0	1	Mark	True	(31
23	23_0	23_4ecb.xml	0	2	Vinar	True	31)
23	23_0	23_4ecb.xml	0	3	,	True	-
23	23_0	23_4ecb.xml	0	4	an	True	-
23	23_0	23_4ecb.xml	0	5	Australian	True	-
23	23_0	23_4ecb.xml	0	6	climber	True	-
23	23_0	23_4ecb.xml	0	7	from	True	-
23	23_0	23_4ecb.xml	0	8	Perth	True	(33)
23	23_0	23_4ecb.xml	0	9	,	True	-
23	23_0	23_4ecb.xml	0	10	has	True	-
23	23_0	23_4ecb.xml	0	11	been	True	-
23	23_0	23_4ecb.xml	0	12	presumed	True	-
23	23_0	23_4ecb.xml	0	13	dead	True	-
23	23_0	23_4ecb.xml	0	14	after	True	-
23	23_0	23_4ecb.xml	0	15	falling	True	-
23	23_0	23_4ecb.xml	0	16	over	True	-
23	23_0	23_4ecb.xml	0	17	half	True	-
23	23_0	23_4ecb.xml	0	18	a	True	-
23	23_0	23_4ecb.xml	0	19	kilometre	True	-
23	23_0	23_4ecb.xml	0	20	from	True	-
23	23_0	23_4ecb.xml	0	21	New	True	(43
23	23_0	23_4ecb.xml	0	22	Zealand	True	-
23	23_0	23_4ecb.xml	0	23	's	True	-
23	23_0	23_4ecb.xml	0	24	highest	True	-
23	23_0	23_4ecb.xml	0	25	peak	True	-
23	23_0	23_4ecb.xml	0	26	,	True	-
23	23_0	23_4ecb.xml	0	27	Mount	True	-
23	23_0	23_4ecb.xml	0	28	Cook	True	43)
23	23_0	23_4ecb.xml	0	29	.	True	-
23	23_0	23_9ecb.xml	0	1	An	True	-
23	23_0	23_9ecb.xml	0	2	Australian	True	-
23	23_0	23_9ecb.xml	0	3	climber	True	(36)
23	23_0	23_9ecb.xml	0	4	who	True	-
23	23_0	23_9ecb.xml	0	5	survived	True	-
23	23_0	23_9ecb.xml	0	6	two	True	(35
23	23_0	23_9ecb.xml	0	7	nights	True	35)
23	23_0	23_9ecb.xml	0	8	stuck	True	-
23	23_0	23_9ecb.xml	0	9	on	True	-
23	23_0	23_9ecb.xml	0	10	Mount	True	(32
23	23_0	23_9ecb.xml	0	11	Cook	True	32)
23	23_0	23_9ecb.xml	0	12	after	True	-
23	23_0	23_9ecb.xml	0	13	seeing	True	-
23	23_0	23_9ecb.xml	0	14	his	True	-
23	23_0	23_9ecb.xml	0	15	brother	True	(42)
23	23_0	23_9ecb.xml	0	16	die	True	-
23	23_0	23_9ecb.xml	0	17	also	True	-
23	23_0	23_9ecb.xml	0	18	narrowly	True	-
23	23_0	23_9ecb.xml	0	19	escaped	True	-
23	23_0	23_9ecb.xml	0	20	being	True	-
23	23_0	23_9ecb.xml	0	21	buried	True	-
23	23_0	23_9ecb.xml	0	22	alive	True	-
23	23_0	23_9ecb.xml	0	23	himself	True	-
23	23_0	23_9ecb.xml	0	24	.	True	-
23	23_1	23_7ecbplus.xml	3	39	Two	True	-
23	23_1	23_7ecbplus.xml	3	40	men	True	-
23	23_1	23_7ecbplus.xml	3	41	have	True	-
23	23_1	23_7ecbplus.xml	3	42	died	True	-
23	23_1	23_7ecbplus.xml	3	43	in	True	-
23	23_1	23_7ecbplus.xml	3	44	separate	True	-
23	23_1	23_7ecbplus.xml	3	45	climbing	True	-
23	23_1	23_7ecbplus.xml	3	46	accidents	True	-
23	23_1	23_7ecbplus.xml	3	47	at	True	(12
23	23_1	23_7ecbplus.xml	3	48	Mt	True	-
23	23_1	23_7ecbplus.xml	3	49	Cook	True	12)
23	23_1	23_7ecbplus.xml	3	50	this	True	-
23	23_1	23_7ecbplus.xml	3	51	weekend	True	-
23	23_1	23_7ecbplus.xml	3	52	.	True	-
23	23_1	23_7ecbplus.xml	5	76	The	True	-
23	23_1	23_7ecbplus.xml	5	77	climber	True	(1)
23	23_1	23_7ecbplus.xml	5	78	fell	True	-
23	23_1	23_7ecbplus.xml	5	79	in	True	-
23	23_1	23_7ecbplus.xml	5	80	fading	True	-
23	23_1	23_7ecbplus.xml	5	81	light	True	-
23	23_1	23_7ecbplus.xml	5	82	yesterday	True	(2)
23	23_1	23_7ecbplus.xml	5	83	near	True	(25
23	23_1	23_7ecbplus.xml	5	84	the	True	-
23	23_1	23_7ecbplus.xml	5	85	Mt	True	-
23	23_1	23_7ecbplus.xml	5	86	Sefton	True	-
23	23_1	23_7ecbplus.xml	5	87	Bivvy	True	25)
23	23_1	23_7ecbplus.xml	5	88	,	True	-
23	23_1	23_7ecbplus.xml	5	89	and	True	-
23	23_1	23_7ecbplus.xml	5	90	rescue	True	-
23	23_1	23_7ecbplus.xml	5	91	teams	True	-
23	23_1	23_7ecbplus.xml	5	92	were	True	-
23	23_1	23_7ecbplus.xml	5	93	unable	True	-
23	23_1	23_7ecbplus.xml	5	94	to	True	-
23	23_1	23_7ecbplus.xml	5	95	reach	True	-
23	23_1	23_7ecbplus.xml	5	96	him	True	(1)
23	23_1	23_7ecbplus.xml	5	97	or	True	-
23	23_1	23_7ecbplus.xml	5	98	his	True	-
23	23_1	23_7ecbplus.xml	5	99	companions	True	(9)
23	23_1	23_7ecbplus.xml	5	100	due	True	-
23	23_1	23_7ecbplus.xml	5	101	to	True	-
23	23_1	23_7ecbplus.xml	5	102	the	True	-
23	23_1	23_7ecbplus.xml	5	103	weather	True	-
23	23_1	23_7ecbplus.xml	5	104	.	True	-
23	23_1	23_7ecbplus.xml	7	120	The	True	-
23	23_1	23_7ecbplus.xml	7	121	first	True	-
23	23_1	23_7ecbplus.xml	7	122	of	True	-
23	23_1	23_7ecbplus.xml	7	123	the	True	-
23	23_1	23_7ecbplus.xml	7	124	deaths	True	-
23	23_1	23_7ecbplus.xml	7	125	this	True	-
23	23_1	23_7ecbplus.xml	7	126	weekend	True	-
23	23_1	23_7ecbplus.xml	7	127	was	True	-
23	23_1	23_7ecbplus.xml	7	128	that	True	-
23	23_1	23_7ecbplus.xml	7	129	of	True	-
23	23_1	23_7ecbplus.xml	7	130	a	True	-
23	23_1	23_7ecbplus.xml	7	131	New	True	-
23	23_1	23_7ecbplus.xml	7	132	Zealand	True	-
23	23_1	23_7ecbplus.xml	7	133	climber	True	(1)
23	23_1	23_7ecbplus.xml	7	134	who	True	-
23	23_1	23_7ecbplus.xml	7	135	fell	True	-
23	23_1	23_7ecbplus.xml	7	136	on	True	-
23	23_1	23_7ecbplus.xml	7	137	Friday	True	-
23	23_1	23_7ecbplus.xml	7	138	morning	True	-
23	23_1	23_7ecbplus.xml	7	139	.	True	-
23	23_0	23_2ecb.xml	0	1	Dr	True	-
23	23_0	23_2ecb.xml	0	2	Mark	True	(31
23	23_0	23_2ecb.xml	0	3	Vinar	True	31)
23	23_0	23_2ecb.xml	0	4	,	True	-
23	23_0	23_2ecb.xml	0	5	43	True	-
23	23_0	23_2ecb.xml	0	6	,	True	-
23	23_0	23_2ecb.xml	0	7	is	True	-
23	23_0	23_2ecb.xml	0	8	presumed	True	-
23	23_0	23_2ecb.xml	0	9	dead	True	-
23	23_0	23_2ecb.xml	0	10	after	True	-
23	23_0	23_2ecb.xml	0	11	disappearing	True	-
23	23_0	23_2ecb.xml	0	12	off	True	(32
23	23_0	23_2ecb.xml	0	13	Zurbriggens	True	-
23	23_0	23_2ecb.xml	0	14	Ridge	True	-
23	23_0	23_2ecb.xml	0	15	,	True	-
23	23_0	23_2ecb.xml	0	16	on	True	-
23	23_0	23_2ecb.xml	0	17	Mt	True	-
23	23_0	23_2ecb.xml	0	18	Cook	True	32)
23	23_0	23_2ecb.xml	0	19	,	True	-
23	23_0	23_2ecb.xml	0	20	on	True	-
23	23_0	23_2ecb.xml	0	21	Thursday	True	-
23	23_0	23_2ecb.xml	0	22	.	True	-
23	23_1	23_4ecbplus.xml	2	43	Australian	True	-
23	23_1	23_4ecbplus.xml	2	44	,	True	-
23	23_1	23_4ecbplus.xml	2	45	English	True	-
23	23_1	23_4ecbplus.xml	2	46	climbers	True	(10)
23	23_1	23_4ecbplus.xml	2	47	fall	True	-
23	23_1	23_4ecbplus.xml	2	48	to	True	-
23	23_1	23_4ecbplus.xml	2	49	their	True	-
23	23_1	23_4ecbplus.xml	2	50	deaths	True	-
23	23_1	23_4ecbplus.xml	2	51	in	True	(14
23	23_1	23_4ecbplus.xml	2	52	New	True	-
23	23_1	23_4ecbplus.xml	2	53	Zealand	True	-
23	23_1	23_4ecbplus.xml	2	54	mountains	True	14)
23	23_1	23_4ecbplus.xml	3	55	One	True	-
23	23_1	23_4ecbplus.xml	3	56	Australian	True	(1)
23	23_1	23_4ecbplus.xml	3	57	and	True	-
23	23_1	23_4ecbplus.xml	3	58	one	True	-
23	23_1	23_4ecbplus.xml	3	59	English	True	-
23	23_1	23_4ecbplus.xml	3	60	climber	True	(1)
23	23_1	23_4ecbplus.xml	3	61	have	True	-
23	23_1	23_4ecbplus.xml	3	62	fallen	True	-
23	23_1	23_4ecbplus.xml	3	63	to	True	-
23	23_1	23_4ecbplus.xml	3	64	their	True	-
23	23_1	23_4ecbplus.xml	3	65	deaths	True	-
23	23_1	23_4ecbplus.xml	3	66	in	True	(8
23	23_1	23_4ecbplus.xml	3	67	New	True	-
23	23_1	23_4ecbplus.xml	3	68	Zealand	True	8)
23	23_1	23_4ecbplus.xml	3	69	.	True	-
23	23_1	23_4ecbplus.xml	6	117	On	True	(5
23	23_1	23_4ecbplus.xml	6	118	Friday	True	5)
23	23_1	23_4ecbplus.xml	6	119	,	True	-
23	23_1	23_4ecbplus.xml	6	120	36	True	-
23	23_1	23_4ecbplus.xml	6	121	-	True	-
23	23_1	23_4ecbplus.xml	6	122	year	True	-
23	23_1	23_4ecbplus.xml	6	123	-	True	-
23	23_1	23_4ecbplus.xml	6	124	old	True	-
23	23_1	23_4ecbplus.xml	6	125	Duncan	True	(6
23	23_1	23_4ecbplus.xml	6	126	Raite	True	6)
23	23_1	23_4ecbplus.xml	6	127	died	True	-
23	23_1	23_4ecbplus.xml	6	128	after	True	-
23	23_1	23_4ecbplus.xml	6	129	slipping	True	-
23	23_1	23_4ecbplus.xml	6	130	and	True	-
23	23_1	23_4ecbplus.xml	6	131	falling	True	-
23	23_1	23_4ecbplus.xml	6	132	about	True	-
23	23_1	23_4ecbplus.xml	6	133	60	True	-
23	23_1	23_4ecbplus.xml	6	134	metres	True	-
23	23_1	23_4ecbplus.xml	6	135	(	True	-
23	23_1	23_4ecbplus.xml	6	136	200	True	-
23	23_1	23_4ecbplus.xml	6	137	feet	True	-
23	23_1	23_4ecbplus.xml	6	138	)	True	-
23	23_1	23_4ecbplus.xml	6	139	from	True	-
23	23_1	23_4ecbplus.xml	6	140	a	True	(18
23	23_1	23_4ecbplus.xml	6	141	ridge	True	18)
23	23_1	23_4ecbplus.xml	6	142	.	True	-
23	23_1	23_4ecbplus.xml	9	175	On	True	(5
23	23_1	23_4ecbplus.xml	9	176	Saturday	True	5)
23	23_1	23_4ecbplus.xml	9	177	,	True	-
23	23_1	23_4ecbplus.xml	9	178	32	True	-
23	23_1	23_4ecbplus.xml	9	179	-	True	-
23	23_1	23_4ecbplus.xml	9	180	year	True	-
23	23_1	23_4ecbplus.xml	9	181	-	True	-
23	23_1	23_4ecbplus.xml	9	182	old	True	-
23	23_1	23_4ecbplus.xml	9	183	Englishman	True	-
23	23_1	23_4ecbplus.xml	9	184	Robert	True	(1
23	23_1	23_4ecbplus.xml	9	185	Buckley	True	1)
23	23_1	23_4ecbplus.xml	9	186	fell	True	-
23	23_1	23_4ecbplus.xml	9	187	about	True	-
23	23_1	23_4ecbplus.xml	9	188	600	True	-
23	23_1	23_4ecbplus.xml	9	189	metres	True	-
23	23_1	23_4ecbplus.xml	9	190	(	True	-
23	23_1	23_4ecbplus.xml	9	191	2	True	-
23	23_1	23_4ecbplus.xml	9	192	,	True	-
23	23_1	23_4ecbplus.xml	9	193	000	True	-
23	23_1	23_4ecbplus.xml	9	194	feet	True	-
23	23_1	23_4ecbplus.xml	9	195	)	True	-
23	23_1	23_4ecbplus.xml	9	196	while	True	-
23	23_1	23_4ecbplus.xml	9	197	climbing	True	-
23	23_1	23_4ecbplus.xml	9	198	to	True	(3
23	23_1	23_4ecbplus.xml	9	199	a	True	-
23	23_1	23_4ecbplus.xml	9	200	small	True	-
23	23_1	23_4ecbplus.xml	9	201	hut	True	-
23	23_1	23_4ecbplus.xml	9	202	on	True	-
23	23_1	23_4ecbplus.xml	9	203	Mount	True	-
23	23_1	23_4ecbplus.xml	9	204	Sefton	True	3)
23	23_1	23_4ecbplus.xml	9	205	.	True	-
23	23_1	23_3ecbplus.xml	1	48	English	True	-
23	23_1	23_3ecbplus.xml	1	49	and	True	-
23	23_1	23_3ecbplus.xml	1	50	Australian	True	-
23	23_1	23_3ecbplus.xml	1	51	climbers	True	(10)
23	23_1	23_3ecbplus.xml	1	52	fall	True	-
23	23_1	23_3ecbplus.xml	1	53	to	True	-
23	23_1	23_3ecbplus.xml	1	54	their	True	-
23	23_1	23_3ecbplus.xml	1	55	deaths	True	-
23	23_1	23_3ecbplus.xml	1	56	in	True	(14
23	23_1	23_3ecbplus.xml	1	57	New	True	-
23	23_1	23_3ecbplus.xml	1	58	Zealand	True	-
23	23_1	23_3ecbplus.xml	1	59	mountains	True	14)
23	23_1	23_3ecbplus.xml	2	60	One	True	-
23	23_1	23_3ecbplus.xml	2	61	Australian	True	(1)
23	23_1	23_3ecbplus.xml	2	62	and	True	-
23	23_1	23_3ecbplus.xml	2	63	one	True	-
23	23_1	23_3ecbplus.xml	2	64	English	True	-
23	23_1	23_3ecbplus.xml	2	65	climber	True	(1)
23	23_1	23_3ecbplus.xml	2	66	have	True	-
23	23_1	23_3ecbplus.xml	2	67	fallen	True	-
23	23_1	23_3ecbplus.xml	2	68	to	True	-
23	23_1	23_3ecbplus.xml	2	69	their	True	-
23	23_1	23_3ecbplus.xml	2	70	deaths	True	-
23	23_1	23_3ecbplus.xml	2	71	in	True	(8
23	23_1	23_3ecbplus.xml	2	72	New	True	-
23	23_1	23_3ecbplus.xml	2	73	Zealand	True	8)
23	23_1	23_3ecbplus.xml	2	74	.	True	-
23	23_1	23_3ecbplus.xml	6	128	On	True	(5
23	23_1	23_3ecbplus.xml	6	129	Friday	True	5)
23	23_1	23_3ecbplus.xml	6	130	,	True	-
23	23_1	23_3ecbplus.xml	6	131	36	True	-
23	23_1	23_3ecbplus.xml	6	132	-	True	-
23	23_1	23_3ecbplus.xml	6	133	year	True	-
23	23_1	23_3ecbplus.xml	6	134	-	True	-
23	23_1	23_3ecbplus.xml	6	135	old	True	-
23	23_1	23_3ecbplus.xml	6	136	Duncan	True	(6
23	23_1	23_3ecbplus.xml	6	137	Rait	True	6)
23	23_1	23_3ecbplus.xml	6	138	died	True	-
23	23_1	23_3ecbplus.xml	6	139	after	True	-
23	23_1	23_3ecbplus.xml	6	140	slipping	True	-
23	23_1	23_3ecbplus.xml	6	141	and	True	-
23	23_1	23_3ecbplus.xml	6	142	falling	True	-
23	23_1	23_3ecbplus.xml	6	143	about	True	-
23	23_1	23_3ecbplus.xml	6	144	200ft	True	-
23	23_1	23_3ecbplus.xml	6	145	from	True	-
23	23_1	23_3ecbplus.xml	6	146	a	True	(18
23	23_1	23_3ecbplus.xml	6	147	ridge	True	-
23	23_1	23_3ecbplus.xml	6	148	near	True	-
23	23_1	23_3ecbplus.xml	6	149	the	True	-
23	23_1	23_3ecbplus.xml	6	150	Tasman	True	-
23	23_1	23_3ecbplus.xml	6	151	Glacier	True	18)
23	23_1	23_3ecbplus.xml	6	152	.	True	-
23	23_1	23_3ecbplus.xml	10	223	On	True	(5
23	23_1	23_3ecbplus.xml	10	224	Saturday	True	5)
23	23_1	23_3ecbplus.xml	10	225	,	True	-
23	23_1	23_3ecbplus.xml	10	226	32	True	-
23	23_1	23_3ecbplus.xml	10	227	-	True	-
23	23_1	23_3ecbplus.xml	10	228	year	True	-
23	23_1	23_3ecbplus.xml	10	229	-	True	-
23	23_1	23_3ecbplus.xml	10	230	old	True	-
23	23_1	23_3ecbplus.xml	10	231	Englishman	True	-
23	23_1	23_3ecbplus.xml	10	232	Robert	True	(1
23	23_1	23_3ecbplus.xml	10	233	Buckley	True	1)
23	23_1	23_3ecbplus.xml	10	234	,	True	-
23	23_1	23_3ecbplus.xml	10	235	originally	True	-
23	23_1	23_3ecbplus.xml	10	236	from	True	-
23	23_1	23_3ecbplus.xml	10	237	Essex	True	-
23	23_1	23_3ecbplus.xml	10	238	,	True	-
23	23_1	23_3ecbplus.xml	10	239	but	True	-
23	23_1	23_3ecbplus.xml	10	240	living	True	-
23	23_1	23_3ecbplus.xml	10	241	in	True	(8
23	23_1	23_3ecbplus.xml	10	242	Christchurch	True	8)
23	23_1	23_3ecbplus.xml	10	243	,	True	-
23	23_1	23_3ecbplus.xml	10	244	fell	True	-
23	23_1	23_3ecbplus.xml	10	245	about	True	-
23	23_1	23_3ecbplus.xml	10	246	2	True	-
23	23_1	23_3ecbplus.xml	10	247	,	True	-
23	23_1	23_3ecbplus.xml	10	248	000ft	True	-
23	23_1	23_3ecbplus.xml	10	249	while	True	-
23	23_1	23_3ecbplus.xml	10	250	climbing	True	-
23	23_1	23_3ecbplus.xml	10	251	to	True	(3
23	23_1	23_3ecbplus.xml	10	252	a	True	-
23	23_1	23_3ecbplus.xml	10	253	small	True	-
23	23_1	23_3ecbplus.xml	10	254	hut	True	-
23	23_1	23_3ecbplus.xml	10	255	on	True	-
23	23_1	23_3ecbplus.xml	10	256	Mount	True	-
23	23_1	23_3ecbplus.xml	10	257	Sefton	True	3)
23	23_1	23_3ecbplus.xml	10	258	with	True	-
23	23_1	23_3ecbplus.xml	10	259	three	True	-
23	23_1	23_3ecbplus.xml	10	260	companions	True	(9)
23	23_1	23_3ecbplus.xml	10	261	.	True	-
23	23_1	23_6ecbplus.xml	1	36	Australian	True	-
23	23_1	23_6ecbplus.xml	1	37	,	True	-
23	23_1	23_6ecbplus.xml	1	38	English	True	-
23	23_1	23_6ecbplus.xml	1	39	climbers	True	(10)
23	23_1	23_6ecbplus.xml	1	40	killed	True	-
23	23_1	23_6ecbplus.xml	1	41	in	True	(8
23	23_1	23_6ecbplus.xml	1	42	New	True	-
23	23_1	23_6ecbplus.xml	1	43	Zealand	True	8)
23	23_1	23_6ecbplus.xml	3	51	ONE	True	-
23	23_1	23_6ecbplus.xml	3	52	Australian	True	(1)
23	23_1	23_6ecbplus.xml	3	53	and	True	-
23	23_1	23_6ecbplus.xml	3	54	one	True	-
23	23_1	23_6ecbplus.xml	3	55	English	True	-
23	23_1	23_6ecbplus.xml	3	56	climber	True	(1)
23	23_1	23_6ecbplus.xml	3	57	have	True	-
23	23_1	23_6ecbplus.xml	3	58	fallen	True	-
23	23_1	23_6ecbplus.xml	3	59	to	True	-
23	23_1	23_6ecbplus.xml	3	60	their	True	-
23	23_1	23_6ecbplus.xml	3	61	deaths	True	-
23	23_1	23_6ecbplus.xml	3	62	in	True	(8
23	23_1	23_6ecbplus.xml	3	63	New	True	-
23	23_1	23_6ecbplus.xml	3	64	Zealand	True	8)
23	23_1	23_6ecbplus.xml	3	65	,	True	-
23	23_1	23_6ecbplus.xml	3	66	police	True	(4)
23	23_1	23_6ecbplus.xml	3	67	confirmed	True	-
23	23_1	23_6ecbplus.xml	3	68	today	True	-
23	23_1	23_6ecbplus.xml	3	69	.	True	-
23	23_1	23_6ecbplus.xml	6	116	On	True	(5
23	23_1	23_6ecbplus.xml	6	117	Friday	True	5)
23	23_1	23_6ecbplus.xml	6	118	,	True	-
23	23_1	23_6ecbplus.xml	6	119	36	True	-
23	23_1	23_6ecbplus.xml	6	120	-	True	-
23	23_1	23_6ecbplus.xml	6	121	year	True	-
23	23_1	23_6ecbplus.xml	6	122	-	True	-
23	23_1	23_6ecbplus.xml	6	123	old	True	-
23	23_1	23_6ecbplus.xml	6	124	Duncan	True	(6
23	23_1	23_6ecbplus.xml	6	125	Rait	True	6)
23	23_1	23_6ecbplus.xml	6	126	died	True	-
23	23_1	23_6ecbplus.xml	6	127	after	True	-
23	23_1	23_6ecbplus.xml	6	128	slipping	True	-
23	23_1	23_6ecbplus.xml	6	129	and	True	-
23	23_1	23_6ecbplus.xml	6	130	falling	True	-
23	23_1	23_6ecbplus.xml	6	131	about	True	-
23	23_1	23_6ecbplus.xml	6	132	60m	True	-
23	23_1	23_6ecbplus.xml	6	133	from	True	-
23	23_1	23_6ecbplus.xml	6	134	a	True	(18
23	23_1	23_6ecbplus.xml	6	135	ridge	True	-
23	23_1	23_6ecbplus.xml	6	136	near	True	-
23	23_1	23_6ecbplus.xml	6	137	the	True	-
23	23_1	23_6ecbplus.xml	6	138	Tasman	True	-
23	23_1	23_6ecbplus.xml	6	139	Glacier	True	18)
23	23_1	23_6ecbplus.xml	6	140	.	True	-
23	23_1	23_6ecbplus.xml	10	209	On	True	(5
23	23_1	23_6ecbplus.xml	10	210	Saturday	True	5)
23	23_1	23_6ecbplus.xml	10	211	,	True	-
23	23_1	23_6ecbplus.xml	10	212	32	True	-
23	23_1	23_6ecbplus.xml	10	213	-	True	-
23	23_1	23_6ecbplus.xml	10	214	year	True	-
23	23_1	23_6ecbplus.xml	10	215	-	True	-
23	23_1	23_6ecbplus.xml	10	216	old	True	-
23	23_1	23_6ecbplus.xml	10	217	Englishman	True	-
23	23_1	23_6ecbplus.xml	10	218	Robert	True	(1
23	23_1	23_6ecbplus.xml	10	219	Buckley	True	1)
23	23_1	23_6ecbplus.xml	10	220	fell	True	-
23	23_1	23_6ecbplus.xml	10	221	about	True	-
23	23_1	23_6ecbplus.xml	10	222	600m	True	-
23	23_1	23_6ecbplus.xml	10	223	while	True	-
23	23_1	23_6ecbplus.xml	10	224	climbing	True	-
23	23_1	23_6ecbplus.xml	10	225	to	True	-
23	23_1	23_6ecbplus.xml	10	226	a	True	(3
23	23_1	23_6ecbplus.xml	10	227	small	True	-
23	23_1	23_6ecbplus.xml	10	228	hut	True	-
23	23_1	23_6ecbplus.xml	10	229	on	True	-
23	23_1	23_6ecbplus.xml	10	230	Mount	True	-
23	23_1	23_6ecbplus.xml	10	231	Sefton	True	3)
23	23_1	23_6ecbplus.xml	10	232	with	True	-
23	23_1	23_6ecbplus.xml	10	233	three	True	-
23	23_1	23_6ecbplus.xml	10	234	companions	True	(9)
23	23_1	23_6ecbplus.xml	10	235	.	True	-
23	23_0	23_8ecb.xml	0	1	A	True	-
23	23_0	23_8ecb.xml	0	2	climber	True	(36)
23	23_0	23_8ecb.xml	0	3	who	True	-
23	23_0	23_8ecb.xml	0	4	watched	True	-
23	23_0	23_8ecb.xml	0	5	his	True	-
23	23_0	23_8ecb.xml	0	6	brother	True	(42)
23	23_0	23_8ecb.xml	0	7	fall	True	-
23	23_0	23_8ecb.xml	0	8	to	True	-
23	23_0	23_8ecb.xml	0	9	his	True	-
23	23_0	23_8ecb.xml	0	10	death	True	-
23	23_0	23_8ecb.xml	0	11	from	True	-
23	23_0	23_8ecb.xml	0	12	a	True	-
23	23_0	23_8ecb.xml	0	13	notorious	True	-
23	23_0	23_8ecb.xml	0	14	ridge	True	(37)
23	23_0	23_8ecb.xml	0	15	on	True	(32
23	23_0	23_8ecb.xml	0	16	Mt	True	-
23	23_0	23_8ecb.xml	0	17	Cook	True	32)
23	23_0	23_8ecb.xml	0	18	,	True	-
23	23_0	23_8ecb.xml	0	19	is	True	-
23	23_0	23_8ecb.xml	0	20	lucky	True	-
23	23_0	23_8ecb.xml	0	21	to	True	-
23	23_0	23_8ecb.xml	0	22	be	True	-
23	23_0	23_8ecb.xml	0	23	alive	True	-
23	23_0	23_8ecb.xml	0	24	after	True	-
23	23_0	23_8ecb.xml	0	25	two	True	-
23	23_0	23_8ecb.xml	0	26	``	True	-
23	23_0	23_8ecb.xml	0	27	horrific	True	-
